config_id,spectral_radius,input_scaling,leak_rate,narma10_val_nmse_mean,narma10_val_nmse_std,narma10_test_nmse_mean,narma10_test_nmse_std,mg_val_nmse_mean,mg_val_nmse_std,mg_test_nmse_mean,mg_test_nmse_std,mc_total_mean,mc_total_std,rank_narma10,rank_mg,rank_mc,aggregate_rank,n_seeds
7d112613b9a7,0.8,0.3,0.7,0.16574628020057025,0.023158217809890764,0.14613122935174655,0.006342285671393071,3.4028806771022215e-12,8.873887667831651e-13,2.968985675303539e-12,7.715959055890536e-13,13.62797149994104,0.18530096330795698,111,44,145,100.0,5
9c67a6f86fa9,0.9,0.1,0.6,0.16857104254739105,0.021404405413137883,0.15704045249989362,0.008668388897678883,1.0970429679544931e-11,2.8184541560630848e-12,1.0065854507547668e-11,3.049927786224894e-12,17.038916714351977,0.5028997783739859,115,114,82,103.66666666666667,5
b7ca5cc723dc,0.7,0.1,0.8,0.14379487066758395,0.030531967541478546,0.1214228573422919,0.009786392881714862,1.5219127330872517e-11,2.017892918098423e-12,1.4225669461717771e-11,2.196801102099487e-12,14.55075521564151,0.37734145664448465,61,126,124,103.66666666666667,5
e8362232f904,0.6,0.2,1.0,0.17213515910103033,0.04091875512854978,0.14642611926689963,0.017525035523863683,4.645149920008762e-12,5.800020695950198e-13,4.449041526565358e-12,7.342527301910245e-13,14.416099951879051,0.33229949683203897,123,60,129,104.0,5
368e64069d5f,0.9,0.3,0.6,0.17707322763913028,0.02172104434959119,0.16921304168792992,0.011326876254384199,3.112121185332368e-12,8.822709864611116e-13,2.8873082641442213e-12,8.900238546159721e-13,13.957335543162491,0.23324106853337923,135,39,140,104.66666666666667,5
8ddabc77c0bd,1.1,0.15,0.8,0.14897783902828748,0.037596121978409905,0.12418971740952785,0.04034225188474198,5.070680590891782e-09,1.0109350362224126e-08,3.997922733542302e-09,7.987295031009569e-09,19.181450265085406,3.250115709023105,73,193,49,105.0,5
3ea215ff899d,1.1,0.05,0.7,0.15546920602943082,0.037957936196895574,0.14353925530362205,0.04832792145866795,6.0846780721235554e-09,8.531586159613144e-09,5.582152565625319e-09,1.0946347229286176e-08,20.561818024313233,3.4116893397263612,88,194,34,105.33333333333333,5
5f4d2647fd5e,0.8,0.4,0.7,0.1727026781813098,0.024042873451562807,0.1546498869268065,0.005445465862169196,2.4687604857246817e-12,4.437072715237656e-13,2.4221952611388998e-12,5.378802148042228e-13,12.672409103385428,0.25624614205925267,125,26,168,106.33333333333333,5
9063c377d58e,0.6,0.15,1.0,0.1759968162533195,0.04008735512246723,0.15048042820399504,0.01812801612679676,5.019741529912161e-12,8.490729195311903e-13,5.022225139067435e-12,1.0747489748404943e-12,14.879216858627373,0.3657481704730687,132,68,119,106.33333333333333,5
8a01e3c2af7d,1.0,0.4,0.6,0.18374554328139428,0.020668630038656634,0.17555935341072376,0.01304930063068206,2.5780130999651845e-12,1.1321323593094199e-12,2.0803892472273626e-12,7.158063931045688e-13,13.716986297425525,0.4563151539399123,147,32,143,107.33333333333333,5
6c14593336a9,1.0,0.3,1.0,0.1607070324909088,0.031676106383432656,0.1306442965113114,0.0265047292668035,1.8247369944836003e-08,3.633823766225364e-08,2.189528675598102e-10,4.30902009038308e-10,21.347232910080596,1.1051197095909215,101,197,27,108.33333333333333,5
65112a445932,1.1,0.2,0.8,0.14768862650369455,0.03564475014666987,0.12469259796303464,0.03838017295343849,7.682613244947667e-09,1.5359614641787718e-08,6.209218178761649e-09,1.2413487489753212e-08,17.7858759497892,3.4095596374399078,71,196,63,110.0,5
44690489abe6,1.1,0.2,0.9,0.16334876161744538,0.04590006209425056,0.13241937102318624,0.05032593553346005,3.6828058886641044e-08,7.365164259598629e-08,3.071705699008913e-08,6.142985428443388e-08,20.729663201335647,3.673079361034889,105,201,30,112.0,5
5cdb0551167b,0.9,0.4,0.6,0.18292810500419682,0.023455429248704696,0.17545862331759848,0.01214768537290542,2.4949533691842974e-12,5.715438845762832e-13,2.3746628382504628e-12,6.084791488132412e-13,12.877560633219394,0.26902659074193935,146,27,163,112.0,5
feb072eefef2,1.1,0.15,0.9,0.16740561868770795,0.0480247867540119,0.1420231931442133,0.05303229158934083,2.2603771568647928e-08,4.5079068394418455e-08,1.9094518238771817e-08,3.81778460068428e-08,22.096941995503105,3.7502720533740637,114,198,24,112.0,5
d2b660b589fa,1.1,0.15,0.7,0.1540183753278951,0.026401823547513744,0.1435428578878389,0.04136856281730356,1.5777260518289204e-09,3.0290013318906343e-09,1.5302200191886289e-09,3.0462669083163183e-09,17.429146171464417,2.5158685171244017,84,183,70,112.33333333333333,5
d8224f554bc3,1.1,0.1,0.7,0.15587585858331254,0.03773679416541304,0.14361569846740163,0.046539953503257965,4.308806050089868e-09,7.095566631299771e-09,9.276234068481828e-10,1.3137625937203676e-09,18.667430340943543,2.6525284895049075,89,191,57,112.33333333333333,5
3810619288b7,1.0,0.15,0.5,0.18662731108735048,0.02071711387700708,0.18554576692642272,0.014496787733075719,8.557339830695541e-12,2.8467964602782053e-12,7.781656982541308e-12,3.010770422817222e-12,16.318635798761033,0.6541850592844966,152,97,90,113.0,5
af27e14ad131,0.6,0.3,1.0,0.17430552085567091,0.04128964855235774,0.1473783190857642,0.01481483177523616,4.835237478160763e-12,9.283159234446738e-13,4.4461965833976675e-12,7.764335127878237e-13,13.50348418598549,0.3334730381082073,130,63,147,113.33333333333333,5
62d97647ac56,0.6,0.3,0.9,0.15675885335710538,0.03761373416005557,0.1314980320440181,0.01528844097943482,6.173190796854302e-12,1.197941719745104e-12,5.744574566128039e-12,1.0649451971011686e-12,12.520078187437942,0.26601801922408586,92,79,171,114.0,5
30b7fd6f1fe3,1.0,0.2,0.5,0.1897737525886967,0.021399111720431584,0.18785379865421295,0.01410607691678806,5.993968314734783e-12,1.6262964722611505e-12,5.4019387382927294e-12,1.840339001742737e-12,15.4000382843716,0.6085645220690596,157,78,108,114.33333333333333,5
c8503090418a,0.6,0.4,0.9,0.16009167549645884,0.03719406255782671,0.13451314164735112,0.0145391927002679,4.746947210163468e-12,1.5229794695685487e-12,4.552517363945072e-12,1.3507616911374712e-12,11.87082673601584,0.2578525141793348,98,61,184,114.33333333333333,5
0ba5d3b2b52c,0.6,0.2,0.9,0.16011176397953536,0.03749853185858299,0.13490729283748082,0.015347550746941857,6.976590429418061e-12,4.687958652446539e-13,6.519943563960169e-12,6.509542310088068e-13,13.0525978543611,0.31177088995998203,99,86,159,114.66666666666667,5
28ab2bffee5c,1.0,0.1,0.5,0.1847856501983091,0.021007106033884757,0.1821418977906652,0.013462488924574469,1.556650960203516e-11,6.434529145230474e-12,1.3526932733392272e-11,5.102275179765467e-12,17.40554558698125,0.7005826962250702,149,127,74,116.66666666666667,5
1aa88b85cacc,0.6,0.1,1.0,0.1843816497929457,0.035281051536471944,0.1585469821472095,0.012874719492628214,7.629167134953187e-12,1.6970289887673771e-12,8.160444850988583e-12,2.0482859929238746e-12,15.308077263231372,0.4262237794985283,148,92,111,117.0,5
9c6707965944,0.8,0.05,0.7,0.16125384657439568,0.024605102643377907,0.14428315339572112,0.011624805828885981,2.608619717342503e-11,5.386912808088022e-12,2.54235319765767e-11,5.754192966251157e-12,15.76515331393984,0.5920462866749345,102,148,102,117.33333333333333,5
8ae48826d829,0.6,0.15,0.9,0.16516196418738602,0.03661414887191076,0.14077815410992067,0.014088644593838748,7.677850850231536e-12,7.714815992740671e-13,7.34692642481333e-12,9.441690989064802e-13,13.273040426397804,0.34462206239402937,109,93,151,117.66666666666667,5
6e9fce6c8a9f,0.7,0.05,0.9,0.17128767243983195,0.03364645859877757,0.1491922374333245,0.01034600376782032,2.4675911549703274e-11,8.465358459231375e-12,2.532744219823846e-11,8.559579205481112e-12,16.34981576183537,0.6414897493451591,121,147,88,118.66666666666667,5
7e4c0ec18bd1,0.7,0.3,0.7,0.1761033394492404,0.02452353079215251,0.15540633676998405,0.002817360949676807,3.885456514202937e-12,1.191177310517402e-12,3.668059477974224e-12,1.4631883196988022e-12,12.308299599695497,0.2045142253002822,133,49,174,118.66666666666667,5
7d41b535bebe,0.7,0.2,0.7,0.17161277333601838,0.024037797427063686,0.15078750720475195,0.005391851318438303,5.589962507057073e-12,1.2069326388327428e-12,5.090872114121913e-12,1.1949320455750327e-12,12.843433572892456,0.24049705628982468,122,73,165,120.0,5
71f00c7885b8,1.1,0.3,0.9,0.16443737282703302,0.04822377358817965,0.13439893417730744,0.057020184635497996,6.250780434779453e-08,1.250120507084652e-07,2.6177585439732696e-08,5.235193389376391e-08,19.134651450605894,2.666236638563015,107,204,50,120.33333333333333,5
8a878de8c02b,0.8,0.3,0.6,0.18234631087738512,0.018316929206767873,0.17176471182649158,0.01153409630099536,4.126627859834325e-12,1.2581721926682412e-12,3.5738918016024387e-12,8.956372886326048e-13,12.844336169149884,0.22791363305447127,145,53,164,120.66666666666667,5
54ccd29e45ed,0.6,0.3,0.8,0.15378534431476093,0.0297364887988108,0.12721744467815918,0.008848339572569967,7.724041553495994e-12,1.8207397542260694e-12,7.233129157139716e-12,1.7293740776615435e-12,11.619234432922237,0.22157053085954379,83,94,186,121.0,5
d8e9c3ab2524,0.6,0.4,0.8,0.15833075639774952,0.03001342170561591,0.1323783151300746,0.009061012895026739,5.734952023214559e-12,2.0459232378731837e-12,5.543395080165688e-12,1.930148142961385e-12,11.122662473278478,0.17249445927878992,95,75,193,121.0,5
6394867d74a1,0.9,0.05,0.6,0.1780956854355736,0.021896301061666262,0.16628386821542565,0.008610624960335858,2.8138403047948327e-11,6.644430420896163e-12,2.51264267157955e-11,6.005017999221446e-12,17.41166238613244,0.8820054686920465,140,152,72,121.33333333333333,5
f8ac2775ac41,0.6,0.4,1.0,0.18167068181729928,0.0407798268500224,0.15343118344276435,0.012912602615199338,4.085162266482839e-12,1.1812245366651895e-12,3.834994901582249e-12,9.538470954041255e-13,12.628436270073596,0.31941934487980345,144,52,169,121.66666666666667,5
90d773923187,0.8,0.2,0.6,0.17776029523192466,0.01967237538462336,0.16614333407900747,0.010196198066637694,6.766055401327159e-12,1.4332978996273557e-12,6.331470668425433e-12,1.7103129056033831e-12,13.672938763375626,0.2447054943458835,139,85,144,122.66666666666667,5
139f2a03ac16,1.0,0.3,0.5,0.1959732943371943,0.0229894444116576,0.19297579318297425,0.014531504932380585,4.5359582404393925e-12,1.3752935897536057e-12,4.075463268594194e-12,1.6100264876340751e-12,14.016803989707018,0.5083999632478012,173,59,138,123.33333333333333,5
1b1ae801a319,0.8,0.4,0.6,0.186743228432591,0.02078436039887157,0.1772336833571814,0.011970100902207504,3.2145014769474462e-12,5.429864604798558e-13,3.032539735815284e-12,5.855892745756191e-13,12.07510338023214,0.27933567133631426,153,40,177,123.33333333333333,5
dbe2e4b383cc,1.1,0.05,0.6,0.1792500718031767,0.018875639430692422,0.17459631812162124,0.0353964726497934,1.737550717168872e-09,1.698720637171582e-09,4.020123121484101e-10,5.150962442309246e-10,19.213482852218185,2.8115345084498493,141,184,48,124.33333333333333,5
0bc9dac62c1c,0.7,0.4,0.7,0.18081361255674303,0.02367394263280774,0.1609145601793782,0.0036549770848404383,3.5349201065994966e-12,1.1142597379422843e-12,3.535445486056677e-12,1.314536654004811e-12,11.651510313546481,0.21592141372666354,143,46,185,124.66666666666667,5
4301cfd62e59,0.9,0.2,0.5,0.19020804051311527,0.02141544351579956,0.1882463999647951,0.015195405883248123,7.004022878856901e-12,1.639235913760676e-12,6.497704117423144e-12,1.808647473273226e-12,14.449421426923138,0.331446064620423,159,87,128,124.66666666666667,5
6a0608e15b17,1.1,0.2,0.7,0.1586538445145526,0.027636874379332058,0.14523556075440636,0.035488019779215535,1.8697649764557356e-09,3.731666931979956e-09,1.8472631947030039e-09,3.6878307870581806e-09,16.259759426921423,2.726027933491225,97,185,92,124.66666666666667,5
7596c4498d94,1.0,0.05,0.5,0.18772915301655152,0.027164382720483413,0.18311488027646833,0.012499611807033503,3.991159077051477e-11,9.342939288766214e-12,3.528642192726475e-11,8.384534614438618e-12,18.142809923239263,0.8418002160021398,155,158,61,124.66666666666667,5
de99317441ca,0.8,0.15,0.6,0.17743527558052838,0.020553821579726482,0.16508404198440596,0.01029926555255533,9.627946560861263e-12,1.7788682431666168e-12,9.295787331715564e-12,2.047193533176477e-12,14.10031340048817,0.3079552472441983,136,106,136,126.0,5
4cf2b39e2665,0.9,0.3,0.5,0.19416110066419545,0.022479186666077695,0.19296749430328317,0.016170996600876196,4.529135977692945e-12,1.037005087692793e-12,4.165118996274549e-12,1.1083650838026592e-12,13.266044263036113,0.3278101029754123,169,58,152,126.33333333333333,5
b4315343f14a,1.1,0.3,0.8,0.15488575461133278,0.03976464167060867,0.13261620085060524,0.04387273971597827,2.9771365258175058e-05,5.9542726388399564e-05,8.812418836488309e-10,1.7584688995192365e-09,16.71171758122937,2.325314687237035,86,210,84,126.66666666666667,5
5b64961deeb5,0.7,0.15,0.7,0.1722210739938834,0.023602035835478343,0.1518198024976023,0.007701628769685291,8.763431784441351e-12,1.5996098510675505e-12,8.073946117336055e-12,1.5164595548420755e-12,13.055287672041192,0.2774684380854868,124,99,158,127.0,5
e9eae8b2ca4e,0.6,0.2,0.8,0.15417269235295739,0.03099634809089848,0.12916849864962926,0.010242665919816343,1.11647598610321e-11,1.0752570547799622e-12,1.0275229459469964e-11,1.15936943514139e-12,11.955010989783563,0.3061116232975206,85,115,182,127.33333333333333,5
dc67d33a6091,0.9,0.15,0.5,0.18956266843648945,0.022362948120199892,0.18599650922855268,0.014566659060044344,1.0215740221798569e-11,2.2087164650684813e-12,9.245349864230855e-12,2.4882798193319697e-12,15.12974727831029,0.41444374553737456,156,110,117,127.66666666666667,5
a14dc19eb1fe,0.6,0.1,0.9,0.17392172954617124,0.0338865463264678,0.14987853127294135,0.01080894121849424,1.0218626552522544e-11,1.9964034023218445e-12,1.0216820820936923e-11,2.0250224706913895e-12,13.40130098402708,0.401695899858899,128,111,149,129.33333333333334,5
56b40a987d15,0.9,0.1,0.5,0.19196432491141607,0.02474510149191773,0.18588148102315666,0.013937531371178336,1.731340509380116e-11,3.259246450546515e-12,1.56295253864964e-11,3.941710374735532e-12,15.818287904336103,0.6556906781344572,163,132,99,131.33333333333334,5
4df7ca5b3a5c,1.0,0.4,0.5,0.20053004065854924,0.024431999036850095,0.19636799115025302,0.014534985754750944,4.0630930952943985e-12,1.6063785296708335e-12,3.452356209304018e-12,1.3399170395693453e-12,12.999896202171925,0.49437997274326817,183,51,161,131.66666666666666,5
d3e30772a0a7,0.6,0.15,0.8,0.1584195612180665,0.032166025539734126,0.13516938098787346,0.010337270439592811,1.3466422999995394e-11,1.009745349458737e-12,1.258294631870602e-11,1.1007053481341461e-12,12.048756383908952,0.3392312052188295,96,122,178,132.0,5
4624975b8b19,1.1,0.1,0.6,0.17448806513197004,0.011243979172725285,0.1705997690654164,0.025739883781173784,2.0107142574904953e-09,3.135231621243333e-09,1.521209881672612e-09,2.951989640974691e-09,17.25610548483259,2.431125175519623,131,186,80,132.33333333333334,5
63db3e098f17,1.1,0.15,0.6,0.17354793301964574,0.008431509064662123,0.17491772690620094,0.024809885162327544,3.0204344150588855e-10,5.399068319061088e-10,4.429219074588551e-10,8.710248424030199e-10,16.044818004385093,2.08660349810458,126,177,94,132.33333333333334,5
f1c1d748b2e2,1.1,0.4,0.9,0.17063403925701243,0.05114207166830457,0.13749001377460296,0.05773101366155586,0.0009483012909135526,0.001896602576925984,4.060687562071715e-11,7.821099400837246e-11,17.72950138759331,1.7273312144796957,119,214,65,132.66666666666666,5
2b6b533a6eee,0.7,0.05,0.8,0.16576162343033501,0.03247421000942556,0.14459348063437463,0.010341419369556721,4.007250456125672e-11,1.0560755105081955e-11,4.0745879046308835e-11,1.1422714773464915e-11,14.330701832092075,0.5319862274088384,112,159,130,133.66666666666666,5
e7e25c68091c,0.8,0.1,0.6,0.18060492508536174,0.020200947319038424,0.1683086933134654,0.01033496018316337,1.784333197513754e-11,2.762713679393398e-12,1.7275995412286772e-11,2.9541329872210682e-12,14.455148354459974,0.40661836852662636,142,134,127,134.33333333333334,5
974a39a7bc80,0.9,0.4,0.5,0.1979075173672648,0.023499210105975814,0.19604783526134711,0.01564688752267224,4.26059559712567e-12,9.1342284409571e-13,3.826777285850349e-12,9.412487305056884e-13,12.298854207586833,0.3463968418390943,177,55,175,135.66666666666666,5
48d26dd61317,1.1,0.4,0.8,0.16042659636999287,0.0398284864134427,0.13796061851683708,0.04292917484984831,5.687483152089238e-07,1.1374789116765444e-06,3.459043226226518e-11,6.519395336725497e-11,15.740881292684401,1.5797574304833235,100,206,105,137.0,5
f8869541ea23,0.7,0.1,0.7,0.1775143784587368,0.023490093065055076,0.15867023845959655,0.009026539755881054,1.647985032863098e-11,1.9316271195038027e-12,1.5509822276827263e-11,2.005192400753319e-12,13.18054328885611,0.34872088405103846,137,129,154,140.0,5
af3244f452ab,1.1,0.05,0.5,0.19485023893741824,0.01108029213485943,0.19069334179989667,0.023559615085504696,3.065643338958735e-09,4.590431266499883e-09,2.9545283471922477e-10,3.6297080213157846e-10,18.043317149893436,2.630085246151654,171,189,62,140.66666666666666,5
5ec1f2c41d90,1.1,0.05,1.0,9.256284693320492,18.143944496892637,0.1746299737289067,0.03942000054896164,1.5162445789657175e-05,2.9303232919043076e-05,5.328375902346762e-06,1.0543803089804333e-05,26.622002013570352,2.146760817212782,216,209,6,143.66666666666666,5
b2c749c6874f,0.6,0.1,0.8,0.17008070540522355,0.030764654574346066,0.1472905945609792,0.008469860977109384,1.7858588506949083e-11,3.1680795230044366e-12,1.721076394555693e-11,3.0038065455978816e-12,12.009082853395554,0.37982236906808453,118,135,181,144.66666666666666,5
04cd2014c754,0.7,0.3,0.6,0.19208874355840005,0.022012688500300918,0.17830682572710582,0.011549288845602445,6.6535775067811255e-12,1.6979994689187046e-12,6.06201025438872e-12,1.7165858978005935e-12,11.542870289606409,0.2366067296714536,164,83,188,145.0,5
428a9663f05d,0.8,0.3,0.5,0.1976081734225486,0.020388739534805852,0.19223060080760018,0.01579011508427667,6.714448925922672e-12,1.5719924716207245e-12,6.067644818004277e-12,1.1596140581324164e-12,12.139379423898434,0.3354224542342357,175,84,176,145.0,5
618f4403867e,1.1,0.3,0.7,0.16410634848888334,0.021061089305580115,0.1555537861814437,0.03656099137889699,7.631581450277144e-05,0.0001526316241268841,1.6785384378113335e-08,3.356568690420822e-08,15.046331723463823,2.042956995664441,106,212,118,145.33333333333334,5
01667e5bb997,0.7,0.4,0.6,0.19321494461935113,0.021505865302514436,0.18072749543782346,0.012251513126089804,5.77847646308638e-12,1.1290989441593796e-12,5.386101576854623e-12,1.007158416057316e-12,11.06893255552174,0.2258538069014645,166,76,195,145.66666666666666,5
61cb13fdaada,0.6,0.05,1.0,0.19784841842275996,0.032167594769808724,0.16893202397239374,0.006908057170100197,3.2574183544314416e-11,9.079358368894581e-12,3.8888838821975064e-11,1.110533700997344e-11,15.384678457303869,0.5964823959536202,176,155,109,146.66666666666666,5
9c545a13215e,1.1,0.1,0.5,0.19145721691096934,0.016838853423237717,0.18973404345446973,0.020267192803851444,2.391708755599199e-09,4.513347210601776e-09,5.68712843800977e-11,5.898522945869688e-11,16.316062075208517,2.0275536433890746,162,187,91,146.66666666666666,5
7351146d69e7,0.8,0.4,0.5,0.199096579780468,0.021677877822863383,0.1949542894702996,0.015950982557978832,5.713428672957729e-12,1.1777221952557753e-12,5.303321593708003e-12,1.0601785290326151e-12,11.525793467358637,0.34234045204189634,180,74,190,148.0,5
71985f2b3cac,0.6,0.4,0.7,0.18747267187546265,0.022376980187039968,0.16869021023567948,0.003996806746488931,7.1737435894463836e-12,2.4668807009965673e-12,6.8922972539839616e-12,2.4459327845278426e-12,10.46395271308235,0.14030448210628593,154,89,203,148.66666666666666,5
10b5d24c62b0,1.1,0.2,0.6,0.17682386494311905,0.011651199042605231,0.17736105284607465,0.022265921840748756,3.206722549562468e-08,6.412217249147948e-08,1.0787635742187445e-09,2.1476571159881893e-09,15.182895549805929,1.9491606624123798,134,200,113,149.0,5
1a7e4f42f613,0.9,0.05,0.5,0.2044535435945277,0.025327254072120657,0.19490914740037607,0.013980373470423243,4.796083549466128e-11,8.98749116073976e-12,4.20200408562249e-11,8.21892369385714e-12,15.846338960326056,0.9826877873489128,188,163,98,149.66666666666666,5
ae031b6366dd,1.1,0.1,1.0,2.8748384493261105,5.373215064970545,0.17183428433862535,0.040239460500752236,0.0053381340896891056,0.010676189939642805,1.7800976762006244e-05,3.545987611811828e-05,22.999834043593854,2.0089276829024563,215,216,18,149.66666666666666,5
a0c95183bc66,0.8,0.2,0.5,0.19807381195041335,0.022247697142165786,0.19155951454019704,0.01566833962164438,9.81177215348034e-12,2.474456484341466e-12,8.910588996647864e-12,2.4901223303361825e-12,12.796647201301804,0.39687648212004256,178,109,166,151.0,5
d60a77474b87,0.6,0.3,0.7,0.186506583175356,0.022082299722990674,0.1674124703958471,0.00471690150636115,9.161884625578797e-12,2.975348933496816e-12,8.555025614647272e-12,2.902737484535556e-12,10.803676863010597,0.189801474499348,151,103,200,151.33333333333334,5
5dacf2ac3539,0.7,0.2,0.6,0.19301698637875503,0.022695167522020616,0.17876566940034233,0.01144292396349061,9.667811425996092e-12,2.1169128362349655e-12,9.125277750595442e-12,2.2141228921707253e-12,11.900167295145067,0.2833684147077861,165,107,183,151.66666666666666,5
b05deac84252,0.8,0.15,0.5,0.20021077569065043,0.02329989422156079,0.19296574528206895,0.0165968426215924,1.3361421486632924e-11,3.4794366377528257e-12,1.223553962484534e-11,3.4557343622601067e-12,13.132768331807721,0.43364820159088463,182,121,156,153.0,5
2d1d46a68d05,1.1,0.15,0.5,0.19390115444018383,0.022361768022119404,0.19678754517901426,0.023261350839307148,5.418906116008504e-10,6.605950263952665e-10,5.51679056033988e-11,8.708754352168118e-11,15.133818204304044,1.6854818357849035,167,179,116,154.0,5
f8ef031126a0,1.1,0.4,0.7,0.17362477398619736,0.02337680041701346,0.1633320133113668,0.03567477876852368,4.935378076007971e-08,9.868052547472885e-08,4.056290049421243e-11,7.590675444152454e-11,14.290215750630711,1.4817597598711794,127,203,132,154.0,5
b8198960514a,1.1,0.15,1.0,1.7129382213301603,3.044174192357779,0.2904079881044536,0.26261851858021484,0.0010599894707027649,0.0021198745702739477,2.1992539480702966e-06,3.5542496807634223e-06,19.86996428427006,2.9228643231551685,214,215,38,155.66666666666666,5
d1d6c7e29003,0.6,0.05,0.9,0.19030256555917788,0.031481876167992896,0.16299163491296917,0.007604429187101646,2.716810554787391e-11,6.53659492618888e-12,3.202036439024124e-11,8.43603107184383e-12,13.06029816498668,0.5119849136938703,160,151,157,156.0,5
15c44783ca07,0.8,0.05,0.6,0.19744597625478158,0.024301497942992457,0.1841670476387273,0.012874150322833733,4.471087809287745e-11,1.0344415817876575e-11,4.357735226640587e-11,1.051396552830066e-11,14.197634034687393,0.5437372205203108,174,161,135,156.66666666666666,5
9bba7c25d761,1.1,0.2,1.0,1.2465144012787222,2.1007159263459942,0.25353938249581526,0.1608324294071363,0.0003803567893755734,0.0007606485396662555,8.355793176357885e-06,1.5396959346024407e-05,19.324887519804072,2.407546651033605,213,213,45,157.0,5
de8458ccd58c,1.1,0.3,1.0,0.34143428617042276,0.273372254376593,0.20307878449136862,0.057574830919817944,5.960611455489617e-06,7.312114936854797e-06,1.229957016302823e-06,2.2166128314838038e-06,19.010759704087537,1.400164609777332,212,208,51,157.0,5
156850c8e8b6,0.7,0.15,0.6,0.19508617312647533,0.022832420226295176,0.1812589356265329,0.011474773556594408,1.3765271540658283e-11,3.130465504655506e-12,1.3142879743610016e-11,3.1384625747725227e-12,12.026443436093134,0.3166130785043081,172,123,180,158.33333333333334,5
16407e9d8131,1.1,0.4,1.0,0.25847419004954425,0.0895732433730481,0.20308352044813813,0.0646685481915366,3.964970023214137e-05,5.104057100282154e-05,1.4809529845572638e-07,2.9217702234952355e-07,18.337335342817312,0.9947388376330604,210,211,60,160.33333333333334,5
ad3d30f90afe,0.6,0.2,0.7,0.18981840720636517,0.022908276593134182,0.17119424117083182,0.0061928155084551035,1.6335827561832055e-11,3.734081569315193e-12,1.488602499291289e-11,3.3338856069646272e-12,11.018860962948029,0.26505431812977703,158,128,197,161.0,5
e265f3cf582e,0.8,0.1,0.5,0.20583719358941588,0.025007778151595723,0.19691660186783172,0.015603823014017188,2.2332737969022696e-11,4.561461223025007e-12,2.043741213508167e-11,4.4884784564053985e-12,13.338423694839198,0.4828633442282854,191,143,150,161.33333333333334,5
d7a95944c457,0.6,0.4,0.6,0.20128531089561613,0.023667090819193312,0.18746320024368518,0.012405719644514552,9.532352838094791e-12,2.4436199779971553e-12,8.996388086103129e-12,2.617165436710093e-12,9.896506317189502,0.1798800610218523,185,104,209,166.0,5
db21d0806e31,1.1,0.3,0.6,0.1851011037769277,0.017407508137431506,0.1802734577697275,0.01714558666078421,2.0794804061429042e-06,4.158950888702021e-06,1.6980462826867262e-09,3.3887728329103664e-09,13.811202912816295,2.0041274053770266,150,207,142,166.33333333333334,5
fa7e97985af0,1.1,0.4,0.6,0.19068847148053517,0.017833605827535376,0.18532630713668077,0.018482494891186727,2.452533997422255e-09,4.892703379002295e-09,1.0176253848262475e-11,1.3987092396668155e-11,13.26343958203093,1.4408325658642256,161,188,153,167.33333333333334,5
1af9a7301069,0.7,0.4,0.5,0.20856905585901586,0.024684036865257795,0.20000738016727904,0.017243337423414083,9.796546656913485e-12,1.987590698237603e-12,8.756958382949794e-12,1.4340112814291054e-12,10.488141847902634,0.312164216048268,193,108,202,167.66666666666666,5
52760813c871,0.6,0.3,0.6,0.20227750338769832,0.022999090397463076,0.18840016247968489,0.012735978185139963,1.0796470910733401e-11,3.638479606258989e-12,1.0032776301912251e-11,3.645221492003597e-12,10.137712112797754,0.2189451605684469,186,112,207,168.33333333333334,5
72f84ae81d5b,0.7,0.1,0.6,0.20081625152972885,0.023047725856385152,0.18827413854497405,0.012754812645955483,2.2403989862176692e-11,3.651573577258617e-12,2.1597255574879088e-11,4.035594761642052e-12,12.042102727835697,0.3720506420461172,184,144,179,169.0,5
228f44594510,1.1,0.2,0.5,0.19840232336890626,0.021872731894854284,0.20522672622111368,0.030581038583565232,6.641916099862684e-09,1.3252136142118398e-08,7.879127016878726e-10,1.5588907774446713e-09,14.251237165222832,1.6465912116173778,179,195,134,169.33333333333334,5
c80ccdb43523,0.7,0.3,0.5,0.20923166196046034,0.02472443661763091,0.199544076904291,0.01755895404363146,1.1643238220062054e-11,3.3525148587595977e-12,1.0454543467010447e-11,2.4186080816273545e-12,10.843104908755782,0.3330024952252769,194,116,199,169.66666666666666,5
b47cc3cca0cd,0.6,0.15,0.7,0.1943307797808484,0.02454616459858837,0.17639530109278284,0.00680920761248137,2.2641773919143918e-11,2.0941960073525736e-12,2.0946141341342682e-11,2.1493638735096995e-12,11.052794645542363,0.30536302387426806,170,145,196,170.33333333333334,5
eca525dfdc66,0.6,0.05,0.8,0.19406781729586875,0.029816204349791785,0.16794532590872813,0.008464279274182508,3.1295790625943064e-11,4.481899928107262e-12,3.540601380230892e-11,6.094116575023981e-12,11.532757446638254,0.47280080116973633,168,154,189,170.33333333333334,5
ceee6b7602f2,0.7,0.05,0.7,0.1996740586014461,0.02910639723700856,0.18109786910328668,0.013667215700371207,5.4344949369066674e-11,8.003671591830252e-12,5.497277512021562e-11,9.89951225884259e-12,12.78017887695364,0.48109285264637575,181,165,167,171.0,5
436b06916e16,0.7,0.2,0.5,0.21249030899571797,0.025225934663135125,0.20272157067029223,0.01778536278242251,1.7863833000247863e-11,4.167145027237593e-12,1.6892462115430918e-11,4.165247880260272e-12,11.09719615330513,0.358765819375882,196,136,194,175.33333333333334,5
